Eb/No (dB),RS Depth 4 (BPSK),Concat 1/2 D4 (BPSK),RS Depth 4 (8PSK),Concat 1/2 D4 (8PSK),Uncoded (BPSK),Uncoded (8PSK),Uncoded (16QAM),CCSDS 4D-8PSK-TCM (BPSK),CCSDS 4D-8PSK-TCM-2.0 (BPSK),Concat 2/3 D4 (BPSK),Concat 3/4 D4 (BPSK),Concat 5/6 D4 (BPSK),Concat 7/8 D4 (BPSK),Uncoded (32APSK),Uncoded (64APSK),Uncoded (16APSK),Uncoded (64QAM),Uncoded (256QAM),Uncoded (256APSK),Uncoded (128APSK),Uncoded (128QAM),Concat 2/3 D4 (8PSK),Concat 3/4 D4 (8PSK),Concat 5/6 D4 (8PSK)
18.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.594071e-07,1.124541e-05,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
18.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.734814e-07,8.734646e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
18.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.193997e-07,7.183558e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
18.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.590203e-07,5.828459e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.203615e-07,4.468219e-06,0.000000e+00,5.591843e-07,1.463108e-03,4.129784e-03,1.630721e-04,7.140578e-02,0.000000e+00,0.000000e+00,
19.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.015759e-07,3.609325e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.678345e-08,2.931278e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.876802e-08,2.208307e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.783055e-08,1.909401e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.589715e-08,1.382264e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.933537e-08,1.008399e-06,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.471341e-08,8.014491e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.466027e-09,6.605032e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
19.9,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.694936e-09,4.612415e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.875957e-09,3.727639e-07,0.000000e+00,2.565418e-08,5.001514e-04,1.529740e-03,3.449988e-05,7.145127e-02,0.000000e+00,0.000000e+00,
20.1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.371206e-09,2.446870e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.2,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.133223e-09,2.000038e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.742758e-09,1.494592e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.4,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.237500e-10,1.116880e-07,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.142475e-10,7.626138e-08,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.6,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.380674e-10,5.636222e-08,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.7,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999914e-10,4.156043e-08,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
20.8,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.523283e-11,2.935974e-08,0.000000e+00,,,,,,0.000000e+00,0.000000e+00,
